D,F,X,Y,Z,date
NA,NA,23134.0,5163.0,-53464.0,1997-10-20
NA,NA,23136.0,5162.0,-53465.0,1997-10-21
NA,NA,23140.0,5162.0,-53462.0,1997-10-22
NA,NA,23143.0,5161.0,-53463.0,1997-10-23
NA,NA,23122.0,5152.0,-53471.0,1997-10-24
NA,NA,23113.0,5153.0,-53474.0,1997-10-25
NA,NA,23122.0,5156.0,-53466.0,1997-10-26
NA,NA,23121.0,5167.0,-53470.0,1997-10-27
NA,NA,23124.0,5156.0,-53466.0,1997-10-28
NA,NA,23123.0,5156.0,-53470.0,1997-10-29
NA,NA,23130.0,5159.0,-53467.0,1997-10-30
NA,NA,23131.0,5157.0,-53463.0,1997-10-31
NA,NA,23141.0,5162.0,-53459.0,1997-11-01
NA,NA,23137.0,5158.0,-53459.0,1997-11-02
NA,NA,23145.0,5162.0,-53457.0,1997-11-03
NA,NA,23131.0,5155.0,-53465.0,1997-11-04
NA,NA,23126.0,5154.0,-53466.0,1997-11-05
NA,NA,23128.0,5155.0,-53462.0,1997-11-06
NA,NA,23097.0,5156.0,-53480.0,1997-11-07
NA,NA,23117.0,5153.0,-53474.0,1997-11-08
NA,NA,23122.0,5157.0,-53469.0,1997-11-09
NA,NA,23114.0,5157.0,-53470.0,1997-11-10
NA,NA,23123.0,5158.0,-53469.0,1997-11-11
NA,NA,23128.0,5160.0,-53466.0,1997-11-12
NA,NA,23140.0,5160.0,-53461.0,1997-11-13
NA,NA,23135.0,5155.0,-53464.0,1997-11-14
NA,NA,23125.0,5155.0,-53467.0,1997-11-15
NA,NA,23136.0,5158.0,-53465.0,1997-11-16
NA,NA,23128.0,5157.0,-53466.0,1997-11-17
NA,NA,23135.0,5155.0,-53462.0,1997-11-18
NA,NA,23138.0,5157.0,-53464.0,1997-11-19
NA,NA,23139.0,5159.0,-53460.0,1997-11-20
NA,NA,23144.0,5155.0,-53462.0,1997-11-21
NA,NA,23120.0,5145.0,-53466.0,1997-11-22
NA,NA,23079.0,5144.0,-53488.0,1997-11-23
NA,NA,23118.0,5149.0,-53476.0,1997-11-24
NA,NA,23128.0,5156.0,-53470.0,1997-11-25
NA,NA,23139.0,5158.0,-53465.0,1997-11-26
NA,NA,23138.0,5159.0,-53465.0,1997-11-27
NA,NA,23137.0,5159.0,-53462.0,1997-11-28
NA,NA,23142.0,5158.0,-53462.0,1997-11-29
NA,NA,23153.0,5159.0,-53459.0,1997-11-30
NA,NA,23145.0,5156.0,-53463.0,1997-12-01
NA,NA,23144.0,5161.0,-53461.0,1997-12-02
NA,NA,23139.0,5159.0,-53463.0,1997-12-03
NA,NA,23146.0,5161.0,-53459.0,1997-12-04
NA,NA,23147.0,5153.0,-53463.0,1997-12-05
NA,NA,23142.0,5155.0,-53461.0,1997-12-06
NA,NA,23149.0,5156.0,-53458.0,1997-12-07
NA,NA,23151.0,5155.0,-53458.0,1997-12-08
NA,NA,23148.0,5158.0,-53459.0,1997-12-09
NA,NA,23143.0,5147.0,-53461.0,1997-12-10
NA,NA,23123.0,5150.0,-53470.0,1997-12-11
NA,NA,23138.0,5152.0,-53465.0,1997-12-12
NA,NA,23145.0,5152.0,-53465.0,1997-12-13
NA,NA,23151.0,5154.0,-53462.0,1997-12-14
NA,NA,23147.0,5159.0,-53462.0,1997-12-15
NA,NA,23149.0,5156.0,-53459.0,1997-12-16
NA,NA,23148.0,5156.0,-53459.0,1997-12-17
NA,NA,23150.0,5152.0,-53458.0,1997-12-18
NA,NA,23154.0,5157.0,-53459.0,1997-12-19
NA,NA,23158.0,5155.0,-53458.0,1997-12-20
NA,NA,23158.0,5153.0,-53458.0,1997-12-21
NA,NA,23159.0,5158.0,-53457.0,1997-12-22
NA,NA,23156.0,5158.0,-53455.0,1997-12-23
NA,NA,23149.0,5156.0,-53455.0,1997-12-24
NA,NA,23155.0,5152.0,-53452.0,1997-12-25
NA,NA,23152.0,5154.0,-53452.0,1997-12-26
NA,NA,23152.0,5156.0,-53454.0,1997-12-27
NA,NA,23159.0,5159.0,-53451.0,1997-12-28
NA,NA,23154.0,5153.0,-53453.0,1997-12-29
NA,NA,23128.0,5142.0,-53457.0,1997-12-30
NA,NA,23126.0,5151.0,-53460.0,1997-12-31
NA,NA,23140.0,5154.0,-53456.0,1998-01-01
NA,NA,23143.0,5157.0,-53453.0,1998-01-02
NA,NA,23141.0,5149.0,-53454.0,1998-01-03
NA,NA,23141.0,5155.0,-53454.0,1998-01-04
NA,NA,23141.0,5157.0,-53452.0,1998-01-05
NA,NA,23148.0,5154.0,-53453.0,1998-01-06
NA,NA,23117.0,5160.0,-53468.0,1998-01-07
NA,NA,23144.0,5153.0,-53458.0,1998-01-08
NA,NA,23137.0,5155.0,-53458.0,1998-01-09
NA,NA,23138.0,5153.0,-53456.0,1998-01-10
NA,NA,23141.0,5156.0,-53458.0,1998-01-11
NA,NA,23140.0,5157.0,-53456.0,1998-01-12
NA,NA,23142.0,5155.0,-53456.0,1998-01-13
NA,NA,23137.0,5158.0,-53453.0,1998-01-14
NA,NA,23142.0,5153.0,-53457.0,1998-01-15
NA,NA,23149.0,5157.0,-53450.0,1998-01-16
NA,NA,23133.0,5154.0,-53459.0,1998-01-17
NA,NA,23135.0,5152.0,-53453.0,1998-01-18
NA,NA,23153.0,5163.0,-53451.0,1998-01-19
NA,NA,23148.0,5158.0,-53452.0,1998-01-20
NA,NA,23144.0,5160.0,-53454.0,1998-01-21
NA,NA,23153.0,5156.0,-53449.0,1998-01-22
NA,NA,23144.0,5161.0,-53451.0,1998-01-23
NA,NA,23152.0,5164.0,-53452.0,1998-01-24
NA,NA,23140.0,5159.0,-53453.0,1998-01-25
NA,NA,23141.0,5155.0,-53452.0,1998-01-26
NA,NA,23137.0,5159.0,-53451.0,1998-01-27
NA,NA,23144.0,5157.0,-53451.0,1998-01-28
NA,NA,23145.0,5160.0,-53451.0,1998-01-29
NA,NA,23120.0,5150.0,-53459.0,1998-01-30
NA,NA,23133.0,5159.0,-53452.0,1998-01-31
NA,NA,23137.0,5154.0,-53452.0,1998-02-01
NA,NA,23144.0,5160.0,-53451.0,1998-02-02
NA,NA,23141.0,5153.0,-53452.0,1998-02-03
NA,NA,23129.0,5151.0,-53455.0,1998-02-04
NA,NA,23157.0,5156.0,-53449.0,1998-02-05
NA,NA,23152.0,5159.0,-53448.0,1998-02-06
NA,NA,23152.0,5160.0,-53448.0,1998-02-07
NA,NA,23148.0,5158.0,-53449.0,1998-02-08
NA,NA,23133.0,5160.0,-53450.0,1998-02-09
NA,NA,23135.0,5157.0,-53453.0,1998-02-10
NA,NA,23135.0,5152.0,-53450.0,1998-02-11
NA,NA,23128.0,5153.0,-53455.0,1998-02-12
NA,NA,23133.0,5153.0,-53454.0,1998-02-13
NA,NA,23131.0,5159.0,-53456.0,1998-02-14
NA,NA,23134.0,5154.0,-53455.0,1998-02-15
NA,NA,23148.0,5162.0,-53451.0,1998-02-16
NA,NA,23137.0,5150.0,-53448.0,1998-02-17
NA,NA,23098.0,5150.0,-53460.0,1998-02-18
NA,NA,23114.0,5154.0,-53460.0,1998-02-19
NA,NA,23123.0,5154.0,-53456.0,1998-02-20
NA,NA,23135.0,5159.0,-53452.0,1998-02-21
NA,NA,23135.0,5156.0,-53454.0,1998-02-22
NA,NA,23134.0,5161.0,-53453.0,1998-02-23
NA,NA,23131.0,5158.0,-53454.0,1998-02-24
NA,NA,23134.0,5160.0,-53453.0,1998-02-25
NA,NA,23141.0,5160.0,-53452.0,1998-02-26
NA,NA,23137.0,5163.0,-53452.0,1998-02-27
NA,NA,23132.0,5159.0,-53451.0,1998-02-28
NA,NA,23137.0,5157.0,-53450.0,1998-03-01
NA,NA,23128.0,5157.0,-53454.0,1998-03-02
NA,NA,23130.0,5156.0,-53455.0,1998-03-03
NA,NA,23132.0,5148.0,-53453.0,1998-03-04
NA,NA,23143.0,5163.0,-53451.0,1998-03-05
NA,NA,23150.0,5166.0,-53448.0,1998-03-06
NA,NA,23138.0,5163.0,-53450.0,1998-03-07
NA,NA,23147.0,5167.0,-53449.0,1998-03-08
NA,NA,23141.0,5164.0,-53450.0,1998-03-09
NA,NA,23120.0,5163.0,-53448.0,1998-03-10
NA,NA,23092.0,5156.0,-53460.0,1998-03-11
NA,NA,23108.0,5159.0,-53460.0,1998-03-12
NA,NA,23108.0,5160.0,-53458.0,1998-03-13
NA,NA,23115.0,5160.0,-53458.0,1998-03-14
NA,NA,23100.0,5155.0,-53465.0,1998-03-15
NA,NA,23114.0,5157.0,-53458.0,1998-03-16
NA,NA,23123.0,5163.0,-53455.0,1998-03-17
NA,NA,23125.0,5163.0,-53456.0,1998-03-18
NA,NA,23129.0,5163.0,-53455.0,1998-03-19
NA,NA,23129.0,5164.0,-53456.0,1998-03-20
NA,NA,23112.0,5151.0,-53459.0,1998-03-21
NA,NA,23115.0,5162.0,-53457.0,1998-03-22
NA,NA,23125.0,5162.0,-53456.0,1998-03-23
NA,NA,23127.0,5162.0,-53452.0,1998-03-24
NA,NA,23118.0,5156.0,-53451.0,1998-03-25
NA,NA,23130.0,5162.0,-53454.0,1998-03-26
NA,NA,23120.0,5157.0,-53454.0,1998-03-27
NA,NA,23120.0,5162.0,-53455.0,1998-03-28
NA,NA,23116.0,5161.0,-53453.0,1998-03-29
NA,NA,23115.0,5157.0,-53457.0,1998-03-30
NA,NA,23123.0,5162.0,-53454.0,1998-03-31
NA,NA,23135.0,5163.0,-53451.0,1998-04-01
NA,NA,23137.0,5163.0,-53449.0,1998-04-02
NA,NA,23134.0,5162.0,-53449.0,1998-04-03
NA,NA,23124.0,5163.0,-53453.0,1998-04-04
NA,NA,23135.0,5163.0,-53450.0,1998-04-05
NA,NA,23137.0,5160.0,-53448.0,1998-04-06
NA,NA,23139.0,5164.0,-53443.0,1998-04-07
NA,NA,23136.0,5161.0,-53447.0,1998-04-08
NA,NA,23126.0,5161.0,-53447.0,1998-04-09
NA,NA,23128.0,5162.0,-53449.0,1998-04-10
NA,NA,23122.0,5162.0,-53452.0,1998-04-11
NA,NA,23118.0,5159.0,-53452.0,1998-04-12
NA,NA,23132.0,5161.0,-53448.0,1998-04-13
NA,NA,23122.0,5159.0,-53448.0,1998-04-14
NA,NA,23136.0,5161.0,-53444.0,1998-04-15
NA,NA,23137.0,5160.0,-53445.0,1998-04-16
NA,NA,23129.0,5158.0,-53450.0,1998-04-17
NA,NA,23129.0,5158.0,-53450.0,1998-04-18
NA,NA,23135.0,5162.0,-53447.0,1998-04-19
NA,NA,23123.0,5156.0,-53451.0,1998-04-20
NA,NA,23130.0,5158.0,-53449.0,1998-04-21
NA,NA,23132.0,5159.0,-53449.0,1998-04-22
NA,NA,23139.0,5163.0,-53447.0,1998-04-23
NA,NA,23098.0,5155.0,-53457.0,1998-04-24
NA,NA,23112.0,5154.0,-53452.0,1998-04-25
NA,NA,23104.0,5146.0,-53452.0,1998-04-26
NA,NA,23116.0,5155.0,-53451.0,1998-04-27
NA,NA,23122.0,5156.0,-53451.0,1998-04-28
NA,NA,23125.0,5157.0,-53451.0,1998-04-29
NA,NA,23135.0,5160.0,-53449.0,1998-04-30
NA,NA,23136.0,5161.0,-53445.0,1998-05-01
NA,NA,23102.0,5144.0,-53452.0,1998-05-02
NA,NA,23085.0,5162.0,-53461.0,1998-05-03
NA,NA,23018.0,5141.0,-53494.0,1998-05-04
NA,NA,23058.0,5148.0,-53473.0,1998-05-05
NA,NA,23087.0,5152.0,-53466.0,1998-05-06
NA,NA,23104.0,5155.0,-53463.0,1998-05-07
NA,NA,23098.0,5155.0,-53463.0,1998-05-08
NA,NA,23107.0,5159.0,-53459.0,1998-05-09
NA,NA,23108.0,5154.0,-53459.0,1998-05-10
NA,NA,23112.0,5159.0,-53458.0,1998-05-11
NA,NA,23108.0,5156.0,-53459.0,1998-05-12
NA,NA,23120.0,5159.0,-53456.0,1998-05-13
NA,NA,23124.0,5159.0,-53454.0,1998-05-14
NA,NA,23132.0,5159.0,-53450.0,1998-05-15
NA,NA,23135.0,5161.0,-53449.0,1998-05-16
NA,NA,23124.0,5159.0,-53451.0,1998-05-17
NA,NA,23127.0,5158.0,-53449.0,1998-05-18
NA,NA,23123.0,5158.0,-53451.0,1998-05-19
NA,NA,23132.0,5162.0,-53448.0,1998-05-20
NA,NA,23117.0,5158.0,-53452.0,1998-05-21
NA,NA,23122.0,5158.0,-53450.0,1998-05-22
NA,NA,23116.0,5160.0,-53453.0,1998-05-23
NA,NA,23115.0,5156.0,-53452.0,1998-05-24
NA,NA,23119.0,5157.0,-53454.0,1998-05-25
NA,NA,23127.0,5161.0,-53451.0,1998-05-26
NA,NA,23130.0,5159.0,-53448.0,1998-05-27
NA,NA,23140.0,5161.0,-53446.0,1998-05-28
NA,NA,23143.0,5162.0,-53445.0,1998-05-29
NA,NA,23118.0,5159.0,-53451.0,1998-05-30
NA,NA,23128.0,5158.0,-53449.0,1998-05-31
NA,NA,23138.0,5159.0,-53447.0,1998-06-01
NA,NA,23138.0,5160.0,-53446.0,1998-06-02
NA,NA,23136.0,5163.0,-53447.0,1998-06-03
NA,NA,23122.0,5158.0,-53450.0,1998-06-04
NA,NA,23131.0,5159.0,-53448.0,1998-06-05
NA,NA,23131.0,5160.0,-53446.0,1998-06-06
NA,NA,23110.0,5157.0,-53453.0,1998-06-07
NA,NA,23116.0,5157.0,-53450.0,1998-06-08
NA,NA,23121.0,5156.0,-53450.0,1998-06-09
NA,NA,23126.0,5155.0,-53447.0,1998-06-10
NA,NA,23131.0,5160.0,-53447.0,1998-06-11
NA,NA,23128.0,5161.0,-53447.0,1998-06-12
NA,NA,23136.0,5160.0,-53445.0,1998-06-13
NA,NA,23110.0,5161.0,-53454.0,1998-06-14
NA,NA,23127.0,5159.0,-53449.0,1998-06-15
NA,NA,23132.0,5159.0,-53447.0,1998-06-16
NA,NA,23137.0,5161.0,-53445.0,1998-06-17
NA,NA,23142.0,5162.0,-53444.0,1998-06-18
NA,NA,23133.0,5159.0,-53445.0,1998-06-19
NA,NA,23129.0,5160.0,-53446.0,1998-06-20
NA,NA,23117.0,5160.0,-53449.0,1998-06-21
NA,NA,23124.0,5161.0,-53448.0,1998-06-22
NA,NA,23130.0,5162.0,-53445.0,1998-06-23
NA,NA,23126.0,5157.0,-53446.0,1998-06-24
NA,NA,23143.0,5163.0,-53441.0,1998-06-25
NA,NA,23095.0,5157.0,-53454.0,1998-06-26
NA,NA,23126.0,5159.0,-53446.0,1998-06-27
NA,NA,23127.0,5159.0,-53446.0,1998-06-28
NA,NA,23134.0,5160.0,-53445.0,1998-06-29
NA,NA,23138.0,5160.0,-53442.0,1998-06-30
NA,NA,23142.0,5163.0,-53441.0,1998-07-01
NA,NA,23133.0,5161.0,-53443.0,1998-07-02
NA,NA,23130.0,5160.0,-53443.0,1998-07-03
NA,NA,23123.0,5158.0,-53445.0,1998-07-04
NA,NA,23128.0,5162.0,-53442.0,1998-07-05
NA,NA,23120.0,5152.0,-53445.0,1998-07-06
NA,NA,23129.0,5155.0,-53444.0,1998-07-07
NA,NA,23139.0,5159.0,-53442.0,1998-07-08
NA,NA,23130.0,5153.0,-53441.0,1998-07-09
NA,NA,23135.0,5158.0,-53440.0,1998-07-10
NA,NA,23134.0,5155.0,-53440.0,1998-07-11
NA,NA,23130.0,5159.0,-53442.0,1998-07-12
NA,NA,23139.0,5159.0,-53440.0,1998-07-13
NA,NA,23143.0,5159.0,-53439.0,1998-07-14
NA,NA,23148.0,5161.0,-53438.0,1998-07-15
NA,NA,23109.0,5152.0,-53449.0,1998-07-16
NA,NA,23114.0,5156.0,-53446.0,1998-07-17
NA,NA,23129.0,5159.0,-53444.0,1998-07-18
NA,NA,23130.0,5160.0,-53443.0,1998-07-19
NA,NA,23133.0,5159.0,-53442.0,1998-07-20
NA,NA,23127.0,5160.0,-53442.0,1998-07-21
NA,NA,23130.0,5159.0,-53441.0,1998-07-22
NA,NA,23113.0,5153.0,-53450.0,1998-07-23
NA,NA,23116.0,5152.0,-53448.0,1998-07-24
NA,NA,23125.0,5158.0,-53443.0,1998-07-25
NA,NA,23130.0,5158.0,-53444.0,1998-07-26
NA,NA,23137.0,5162.0,-53439.0,1998-07-27
NA,NA,23139.0,5161.0,-53439.0,1998-07-28
NA,NA,23140.0,5164.0,-53435.0,1998-07-29
NA,NA,23144.0,5162.0,-53436.0,1998-07-30
NA,NA,23121.0,5158.0,-53445.0,1998-07-31
NA,NA,23136.0,5162.0,-53438.0,1998-08-01
NA,NA,23142.0,5161.0,-53437.0,1998-08-02
NA,NA,23141.0,5160.0,-53435.0,1998-08-03
NA,NA,23137.0,5161.0,-53437.0,1998-08-04
NA,NA,23138.0,5162.0,-53436.0,1998-08-05
NA,NA,23064.0,5148.0,-53466.0,1998-08-06
NA,NA,23084.0,5154.0,-53456.0,1998-08-07
NA,NA,23107.0,5153.0,-53450.0,1998-08-08
NA,NA,23126.0,5159.0,-53444.0,1998-08-09
NA,NA,23129.0,5161.0,-53441.0,1998-08-10
NA,NA,23129.0,5160.0,-53439.0,1998-08-11
NA,NA,23133.0,5159.0,-53440.0,1998-08-12
NA,NA,23130.0,5158.0,-53440.0,1998-08-13
NA,NA,23128.0,5156.0,-53440.0,1998-08-14
NA,NA,23129.0,5159.0,-53440.0,1998-08-15
NA,NA,23134.0,5161.0,-53438.0,1998-08-16
NA,NA,23135.0,5162.0,-53439.0,1998-08-17
NA,NA,23134.0,5163.0,-53438.0,1998-08-18
NA,NA,23138.0,5162.0,-53437.0,1998-08-19
NA,NA,23120.0,5151.0,-53440.0,1998-08-20
NA,NA,23127.0,5158.0,-53439.0,1998-08-21
NA,NA,23117.0,5154.0,-53444.0,1998-08-22
NA,NA,23118.0,5160.0,-53443.0,1998-08-23
NA,NA,23129.0,5161.0,-53441.0,1998-08-24
NA,NA,23131.0,5162.0,-53439.0,1998-08-25
NA,NA,23119.0,5155.0,-53440.0,1998-08-26
NA,NA,23038.0,5131.0,-53455.0,1998-08-27
NA,NA,23091.0,5152.0,-53449.0,1998-08-28
NA,NA,23099.0,5154.0,-53448.0,1998-08-29
NA,NA,23109.0,5157.0,-53447.0,1998-08-30
NA,NA,23100.0,5156.0,-53450.0,1998-08-31
NA,NA,23116.0,5151.0,-53445.0,1998-09-01
NA,NA,23126.0,5156.0,-53443.0,1998-09-02
NA,NA,23127.0,5159.0,-53439.0,1998-09-03
NA,NA,23137.0,5160.0,-53438.0,1998-09-04
NA,NA,23141.0,5157.0,-53438.0,1998-09-05
NA,NA,23136.0,5157.0,-53439.0,1998-09-06
NA,NA,23140.0,5156.0,-53437.0,1998-09-07
NA,NA,23127.0,5155.0,-53440.0,1998-09-08
NA,NA,23128.0,5154.0,-53438.0,1998-09-09
NA,NA,23141.0,5158.0,-53436.0,1998-09-10
NA,NA,23150.0,5160.0,-53433.0,1998-09-11
NA,NA,23126.0,5152.0,-53439.0,1998-09-12
NA,NA,23129.0,5156.0,-53438.0,1998-09-13
NA,NA,23132.0,5158.0,-53439.0,1998-09-14
NA,NA,23131.0,5160.0,-53438.0,1998-09-15
NA,NA,23134.0,5157.0,-53436.0,1998-09-16
NA,NA,23140.0,5160.0,-53433.0,1998-09-17
NA,NA,23124.0,5150.0,-53433.0,1998-09-18
NA,NA,23128.0,5157.0,-53439.0,1998-09-19
NA,NA,23134.0,5160.0,-53437.0,1998-09-20
NA,NA,23127.0,5162.0,-53438.0,1998-09-21
NA,NA,23136.0,5160.0,-53438.0,1998-09-22
NA,NA,23131.0,5157.0,-53436.0,1998-09-23
NA,NA,23114.0,5158.0,-53442.0,1998-09-24
NA,NA,23048.0,5143.0,-53465.0,1998-09-25
NA,NA,23107.0,5154.0,-53444.0,1998-09-26
NA,NA,23114.0,5155.0,-53445.0,1998-09-27
NA,NA,23130.0,5162.0,-53441.0,1998-09-28
NA,NA,23128.0,5161.0,-53440.0,1998-09-29
NA,NA,23136.0,5160.0,-53437.0,1998-09-30
NA,NA,23112.0,5155.0,-53445.0,1998-10-01
NA,NA,23125.0,5159.0,-53436.0,1998-10-02
NA,NA,23112.0,5157.0,-53442.0,1998-10-03
NA,NA,23128.0,5160.0,-53440.0,1998-10-04
NA,NA,23135.0,5162.0,-53438.0,1998-10-05
NA,NA,23141.0,5167.0,-53434.0,1998-10-06
NA,NA,23124.0,5160.0,-53435.0,1998-10-07
NA,NA,23112.0,5152.0,-53443.0,1998-10-08
NA,NA,23113.0,5157.0,-53445.0,1998-10-09
NA,NA,23128.0,5163.0,-53439.0,1998-10-10
NA,NA,23131.0,5162.0,-53433.0,1998-10-11
NA,NA,23132.0,5158.0,-53436.0,1998-10-12
NA,NA,23134.0,5158.0,-53435.0,1998-10-13
NA,NA,23141.0,5164.0,-53432.0,1998-10-14
NA,NA,23147.0,5164.0,-53434.0,1998-10-15
NA,NA,23143.0,5162.0,-53433.0,1998-10-16
NA,NA,23139.0,5159.0,-53434.0,1998-10-17
NA,NA,23140.0,5158.0,-53434.0,1998-10-18
NA,NA,23087.0,5144.0,-53439.0,1998-10-19
NA,NA,23110.0,5165.0,-53440.0,1998-10-20
NA,NA,23112.0,5155.0,-53445.0,1998-10-21
NA,NA,23119.0,5148.0,-53440.0,1998-10-22
NA,NA,23131.0,5152.0,-53436.0,1998-10-23
NA,NA,23125.0,5154.0,-53437.0,1998-10-24
NA,NA,23120.0,5149.0,-53442.0,1998-10-25
NA,NA,23136.0,5156.0,-53437.0,1998-10-26
NA,NA,23138.0,5155.0,-53435.0,1998-10-27
NA,NA,23140.0,5154.0,-53434.0,1998-10-28
NA,NA,23145.0,5156.0,-53432.0,1998-10-29
NA,NA,23143.0,5157.0,-53433.0,1998-10-30
NA,NA,23144.0,5160.0,-53430.0,1998-10-31
NA,NA,23146.0,5160.0,-53427.0,1998-11-01
NA,NA,23146.0,5162.0,-53429.0,1998-11-02
NA,NA,23147.0,5159.0,-53427.0,1998-11-03
NA,NA,23151.0,5157.0,-53426.0,1998-11-04
NA,NA,23143.0,5152.0,-53432.0,1998-11-05
NA,NA,23119.0,5153.0,-53438.0,1998-11-06
NA,NA,23121.0,5141.0,-53432.0,1998-11-07
NA,NA,23104.0,5157.0,-53463.0,1998-11-08
NA,NA,23090.0,5142.0,-53446.0,1998-11-09
NA,NA,23117.0,5142.0,-53445.0,1998-11-10
NA,NA,23131.0,5154.0,-53438.0,1998-11-11
NA,NA,23139.0,5154.0,-53434.0,1998-11-12
NA,NA,23094.0,5143.0,-53442.0,1998-11-13
NA,NA,23088.0,5136.0,-53450.0,1998-11-14
NA,NA,23117.0,5149.0,-53445.0,1998-11-15
NA,NA,23123.0,5160.0,-53435.0,1998-11-16
NA,NA,23138.0,5160.0,-53434.0,1998-11-17
NA,NA,23145.0,5161.0,-53431.0,1998-11-18
NA,NA,23148.0,5160.0,-53426.0,1998-11-19
NA,NA,23146.0,5161.0,-53430.0,1998-11-20
NA,NA,23143.0,5158.0,-53429.0,1998-11-21
NA,NA,23149.0,5157.0,-53428.0,1998-11-22
NA,NA,23146.0,5160.0,-53429.0,1998-11-23
NA,NA,23142.0,5161.0,-53426.0,1998-11-24
NA,NA,23143.0,5163.0,-53428.0,1998-11-25
NA,NA,23143.0,5160.0,-53428.0,1998-11-26
NA,NA,23137.0,5157.0,-53430.0,1998-11-27
NA,NA,23147.0,5159.0,-53425.0,1998-11-28
NA,NA,23150.0,5162.0,-53424.0,1998-11-29
NA,NA,23159.0,5163.0,-53425.0,1998-11-30
NA,NA,23139.0,5158.0,-53429.0,1998-12-01
NA,NA,23146.0,5161.0,-53423.0,1998-12-02
NA,NA,23148.0,5159.0,-53423.0,1998-12-03
NA,NA,23147.0,5152.0,-53423.0,1998-12-04
NA,NA,23137.0,5155.0,-53430.0,1998-12-05
NA,NA,23138.0,5152.0,-53427.0,1998-12-06
NA,NA,23147.0,5153.0,-53427.0,1998-12-07
NA,NA,23147.0,5158.0,-53421.0,1998-12-08
NA,NA,23148.0,5153.0,-53425.0,1998-12-09
NA,NA,23152.0,5150.0,-53426.0,1998-12-10
NA,NA,23120.0,5142.0,-53439.0,1998-12-11
NA,NA,23140.0,5148.0,-53435.0,1998-12-12
NA,NA,23154.0,5155.0,-53428.0,1998-12-13
NA,NA,23160.0,5158.0,-53424.0,1998-12-14
NA,NA,23154.0,5157.0,-53425.0,1998-12-15
NA,NA,23148.0,5152.0,-53428.0,1998-12-16
NA,NA,23150.0,5152.0,-53426.0,1998-12-17
NA,NA,23154.0,5152.0,-53422.0,1998-12-18
NA,NA,23151.0,5156.0,-53423.0,1998-12-19
NA,NA,23145.0,5152.0,-53429.0,1998-12-20
NA,NA,23152.0,5159.0,-53422.0,1998-12-21
NA,NA,23155.0,5163.0,-53422.0,1998-12-22
NA,NA,23151.0,5159.0,-53417.0,1998-12-23
NA,NA,23152.0,5157.0,-53421.0,1998-12-24
NA,NA,23139.0,5154.0,-53427.0,1998-12-25
NA,NA,23143.0,5159.0,-53427.0,1998-12-26
NA,NA,23146.0,5155.0,-53423.0,1998-12-27
NA,NA,23156.0,5155.0,-53414.0,1998-12-28
NA,NA,23138.0,5147.0,-53425.0,1998-12-29
NA,NA,23141.0,5156.0,-53423.0,1998-12-30
NA,NA,23152.0,5153.0,-53422.0,1998-12-31
NA,NA,23156.0,5157.0,-53420.0,1999-01-01
NA,NA,23152.0,5154.0,-53418.0,1999-01-02
NA,NA,23150.0,5153.0,-53420.0,1999-01-03
NA,NA,23143.0,5154.0,-53422.0,1999-01-04
NA,NA,23140.0,5154.0,-53425.0,1999-01-05
NA,NA,23157.0,5161.0,-53420.0,1999-01-06
NA,NA,23153.0,5153.0,-53422.0,1999-01-07
NA,NA,23152.0,5154.0,-53422.0,1999-01-08
NA,NA,23140.0,5154.0,-53422.0,1999-01-09
NA,NA,23146.0,5157.0,-53424.0,1999-01-10
NA,NA,23150.0,5160.0,-53423.0,1999-01-11
NA,NA,23157.0,5157.0,-53420.0,1999-01-12
NA,NA,23131.0,5143.0,-53419.0,1999-01-13
NA,NA,23101.0,5144.0,-53432.0,1999-01-14
NA,NA,23120.0,5153.0,-53428.0,1999-01-15
NA,NA,23131.0,5153.0,-53427.0,1999-01-16
NA,NA,23142.0,5157.0,-53421.0,1999-01-17
NA,NA,23149.0,5158.0,-53423.0,1999-01-18
NA,NA,23137.0,5157.0,-53419.0,1999-01-19
NA,NA,23147.0,5157.0,-53417.0,1999-01-20
NA,NA,23137.0,5157.0,-53422.0,1999-01-21
NA,NA,23146.0,5154.0,-53416.0,1999-01-22
NA,NA,23145.0,5153.0,-53419.0,1999-01-23
NA,NA,23126.0,5152.0,-53423.0,1999-01-24
NA,NA,23132.0,5152.0,-53427.0,1999-01-25
NA,NA,23144.0,5158.0,-53421.0,1999-01-26
NA,NA,23135.0,5152.0,-53423.0,1999-01-27
NA,NA,23141.0,5157.0,-53422.0,1999-01-28
NA,NA,23144.0,5159.0,-53418.0,1999-01-29
NA,NA,23144.0,5159.0,-53419.0,1999-01-30
NA,NA,23147.0,5160.0,-53419.0,1999-01-31
NA,NA,23152.0,5159.0,-53416.0,1999-02-01
NA,NA,23156.0,5161.0,-53414.0,1999-02-02
NA,NA,23164.0,5161.0,-53413.0,1999-02-03
NA,NA,23154.0,5158.0,-53413.0,1999-02-04
NA,NA,23143.0,5157.0,-53418.0,1999-02-05
NA,NA,23141.0,5154.0,-53416.0,1999-02-06
NA,NA,23141.0,5156.0,-53421.0,1999-02-07
NA,NA,23145.0,5160.0,-53419.0,1999-02-08
NA,NA,23151.0,5159.0,-53412.0,1999-02-09
NA,NA,23149.0,5159.0,-53413.0,1999-02-10
NA,NA,23151.0,5156.0,-53414.0,1999-02-11
NA,NA,23140.0,5161.0,-53415.0,1999-02-12
NA,NA,23140.0,5159.0,-53415.0,1999-02-13
